record_id,date,ceo_id,first_name,last_name,date_of_birth,total_revenue,total_expenses,state,postal_codes,compani_name,industry,email
645,2020-09-30,1018,Jessica,White,1957-10-05,489.61,193.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
489,2019-09-30,1014,Isaiah,Rodriguez,1952-09-11,510.4,190.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1404,2020-12-31,1039,Samantha,Clark,1959-09-15,502.51,179.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1541,2020-05-31,1043,Taylor,Johnson,1948-01-19,511.59,207.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
937,2018-01-31,1027,Mary,Wong,1989-07-22,509.31,208.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1359,2020-03-31,1038,Ricky,Fowler,1988-12-10,493.73,186.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
497,2020-05-31,1014,Isaiah,Rodriguez,1952-09-11,505.29,200.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
599,2019-11-30,1017,Jesse,Boyd,1980-12-11,495.34,194.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1627,2018-07-31,1046,Tim,Beasley,1950-08-16,498.64,206.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
812,2019-08-31,1023,Kenneth,Buckley,1965-02-25,489.38,203.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
91,2019-07-31,1003,Brenda,Young,1961-08-14,511.99,203.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
51,2019-03-31,1002,Ashley,Blanchard,1949-04-10,503.0,207.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
263,2018-11-30,1008,Christopher,Perez,1960-11-07,507.95,194.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
853,2020-01-31,1024,Kimberly,Joseph,1993-11-25,499.64,208.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1477,2018-01-31,1042,Tammy,Fowler,1988-12-09,515.29,201.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
149,2018-05-31,1005,Brittany,Dean,1987-10-25,502.32,205.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1285,2020-01-31,1036,Rachel,Murphy,1967-10-17,489.02,206.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
391,2020-07-31,1011,David,Chavez,1976-03-17,485.73,213.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1505,2020-05-31,1042,Tammy,Fowler,1988-12-09,493.57,193.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
79,2018-07-31,1003,Brenda,Young,1961-08-14,502.3,205.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
978,2018-06-30,1028,Mary,Rodriguez,1953-02-10,495.74,206.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1530,2019-06-30,1043,Taylor,Johnson,1948-01-19,491.83,197.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1129,2019-01-31,1032,Michael,Jones,1950-09-11,504.23,204.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
36,2020-12-31,1001,Alexandra,Taylor,1954-07-27,499.87,210.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1542,2020-06-30,1043,Taylor,Johnson,1948-01-19,488.44,192.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1330,2020-10-31,1037,Renee,Fleming,1991-11-02,495.73,189.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
872,2018-08-31,1025,Kristin,Bennett,1971-01-29,482.89,193.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1789,2020-01-31,1050,Vincent,Jimenez,1979-04-14,516.31,214.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
324,2020-12-31,1009,Darrell,Ford,1976-12-07,491.74,187.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
942,2018-06-30,1027,Mary,Wong,1989-07-22,497.9,196.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
7,2018-07-31,1001,Alexandra,Taylor,1954-07-27,517.45,204.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1119,2018-03-31,1032,Michael,Jones,1950-09-11,496.21,194.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1751,2019-11-30,1049,Tyler,Jones,1949-12-23,490.39,197.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
454,2019-10-31,1013,Fred,Green,1963-01-19,492.78,203.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
752,2020-08-31,1021,Joseph,Martin,1956-08-25,500.0,203.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
1556,2018-08-31,1044,Theresa,Ortiz,1973-03-24,498.11,190.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
217,2018-01-31,1007,Christopher,Nguyen,1967-06-18,506.23,196.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1273,2019-01-31,1036,Rachel,Murphy,1967-10-17,496.87,196.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
396,2020-12-31,1011,David,Chavez,1976-03-17,507.95,205.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1083,2018-03-31,1031,Melissa,Smith,1946-04-06,502.89,206.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
505,2018-01-31,1015,Jacqueline,Sanford,1959-08-25,497.41,192.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
384,2019-12-31,1011,David,Chavez,1976-03-17,495.52,201.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
311,2019-11-30,1009,Darrell,Ford,1976-12-07,511.23,206.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1213,2020-01-31,1034,Michele,Rice,1981-06-02,495.69,196.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1223,2020-11-30,1034,Michele,Rice,1981-06-02,503.19,206.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
522,2019-06-30,1015,Jacqueline,Sanford,1959-08-25,494.6,194.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
835,2018-07-31,1024,Kimberly,Joseph,1993-11-25,498.49,198.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
709,2020-01-31,1020,John,Bullock,1994-08-12,496.37,197.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1415,2018-11-30,1040,Sara,Ellis,1976-08-19,478.29,195.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
206,2020-02-29,1006,Chad,Leon,1984-06-22,482.39,192.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1686,2020-06-30,1047,Tonya,Bell,1969-05-15,500.01,206.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1197,2018-09-30,1034,Michele,Rice,1981-06-02,493.54,189.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1467,2020-03-31,1041,Sarah,James,1971-05-10,520.39,209.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1366,2020-10-31,1038,Ricky,Fowler,1988-12-10,509.16,196.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
715,2020-07-31,1020,John,Bullock,1994-08-12,502.88,198.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1182,2020-06-30,1033,Michael,Hudson,1984-03-27,497.58,206.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
665,2019-05-31,1019,Joel,Byrd,1991-07-04,506.93,198.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
680,2020-08-31,1019,Joel,Byrd,1991-07-04,504.64,203.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1755,2020-03-31,1049,Tyler,Jones,1949-12-23,493.9,211.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
576,2020-12-31,1016,James,Ward,1970-01-10,505.14,203.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
770,2019-02-28,1022,Karen,Mullen,1954-12-23,496.3,200.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
631,2019-07-31,1018,Jessica,White,1957-10-05,489.19,208.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
316,2020-04-30,1009,Darrell,Ford,1976-12-07,508.25,193.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1200,2018-12-31,1034,Michele,Rice,1981-06-02,489.14,202.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1676,2019-08-31,1047,Tonya,Bell,1969-05-15,499.73,208.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1371,2018-03-31,1039,Samantha,Clark,1959-09-15,505.21,207.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1380,2018-12-31,1039,Samantha,Clark,1959-09-15,498.83,200.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1306,2018-10-31,1037,Renee,Fleming,1991-11-02,495.34,201.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1049,2018-05-31,1030,Melissa,Ryan,1982-02-09,515.94,203.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1563,2019-03-31,1044,Theresa,Ortiz,1973-03-24,504.38,198.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
1581,2020-09-30,1044,Theresa,Ortiz,1973-03-24,509.24,213.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
1073,2020-05-31,1030,Melissa,Ryan,1982-02-09,515.59,199.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1110,2020-06-30,1031,Melissa,Smith,1946-04-06,511.31,211.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1765,2018-01-31,1050,Vincent,Jimenez,1979-04-14,491.72,202.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
189,2018-09-30,1006,Chad,Leon,1984-06-22,502.81,203.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
190,2018-10-31,1006,Chad,Leon,1984-06-22,499.27,204.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
771,2019-03-31,1022,Karen,Mullen,1954-12-23,499.83,198.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
664,2019-04-30,1019,Joel,Byrd,1991-07-04,490.2,199.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
243,2020-03-31,1007,Christopher,Nguyen,1967-06-18,499.98,199.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1600,2019-04-30,1045,Tiffany,Nelson,1963-12-05,499.82,202.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1762,2020-10-31,1049,Tyler,Jones,1949-12-23,503.1,196.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
690,2018-06-30,1020,John,Bullock,1994-08-12,501.4,214.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
500,2020-08-31,1014,Isaiah,Rodriguez,1952-09-11,499.82,211.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
42,2018-06-30,1002,Ashley,Blanchard,1949-04-10,491.12,205.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
450,2019-06-30,1013,Fred,Green,1963-01-19,514.58,202.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
100,2020-04-30,1003,Brenda,Young,1961-08-14,506.98,184.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
1111,2020-07-31,1031,Melissa,Smith,1946-04-06,493.79,204.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
584,2018-08-31,1017,Jesse,Boyd,1980-12-11,499.33,196.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1489,2019-01-31,1042,Tammy,Fowler,1988-12-09,510.08,203.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
486,2019-06-30,1014,Isaiah,Rodriguez,1952-09-11,505.92,203.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
722,2018-02-28,1021,Joseph,Martin,1956-08-25,509.48,195.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
1713,2019-09-30,1048,Tyler,Kelley,1982-09-23,498.23,194.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
251,2020-11-30,1007,Christopher,Nguyen,1967-06-18,496.55,198.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
438,2018-06-30,1013,Fred,Green,1963-01-19,510.34,192.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
77,2018-05-31,1003,Brenda,Young,1961-08-14,496.94,181.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
895,2020-07-31,1025,Kristin,Bennett,1971-01-29,484.47,199.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
721,2018-01-31,1021,Joseph,Martin,1956-08-25,479.23,202.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
518,2019-02-28,1015,Jacqueline,Sanford,1959-08-25,505.57,195.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1422,2019-06-30,1040,Sara,Ellis,1976-08-19,494.73,188.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
1337,2018-05-31,1038,Ricky,Fowler,1988-12-10,507.57,194.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
687,2018-03-31,1020,John,Bullock,1994-08-12,504.5,192.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
779,2019-11-30,1022,Karen,Mullen,1954-12-23,505.43,206.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
441,2018-09-30,1013,Fred,Green,1963-01-19,504.51,204.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
420,2019-12-31,1012,David,Wells,1977-09-20,479.06,198.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1262,2018-02-28,1036,Rachel,Murphy,1967-10-17,499.39,192.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
504,2020-12-31,1014,Isaiah,Rodriguez,1952-09-11,497.08,201.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1389,2019-09-30,1039,Samantha,Clark,1959-09-15,494.18,202.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1758,2020-06-30,1049,Tyler,Jones,1949-12-23,512.33,193.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1712,2019-08-31,1048,Tyler,Kelley,1982-09-23,515.54,205.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1370,2018-02-28,1039,Samantha,Clark,1959-09-15,513.32,197.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
201,2019-09-30,1006,Chad,Leon,1984-06-22,495.99,192.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
350,2020-02-29,1010,David,Duncan,1984-04-23,488.24,204.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1131,2019-03-31,1032,Michael,Jones,1950-09-11,482.12,202.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1031,2019-11-30,1029,Melissa,Kelley,1982-09-22,503.88,202.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
637,2020-01-31,1018,Jessica,White,1957-10-05,494.07,197.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1399,2020-07-31,1039,Samantha,Clark,1959-09-15,506.52,205.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1251,2020-03-31,1035,Natalie,Dunn,1982-10-06,489.76,202.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
319,2020-07-31,1009,Darrell,Ford,1976-12-07,492.74,202.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1589,2018-05-31,1045,Tiffany,Nelson,1963-12-05,511.57,195.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
814,2019-10-31,1023,Kenneth,Buckley,1965-02-25,494.37,214.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
583,2018-07-31,1017,Jesse,Boyd,1980-12-11,488.87,201.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
356,2020-08-31,1010,David,Duncan,1984-04-23,494.63,193.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1114,2020-10-31,1031,Melissa,Smith,1946-04-06,497.94,188.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
988,2019-04-30,1028,Mary,Rodriguez,1953-02-10,509.33,200.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
495,2020-03-31,1014,Isaiah,Rodriguez,1952-09-11,484.21,202.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
725,2018-05-31,1021,Joseph,Martin,1956-08-25,487.3,198.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
181,2018-01-31,1006,Chad,Leon,1984-06-22,487.27,209.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
245,2020-05-31,1007,Christopher,Nguyen,1967-06-18,491.39,199.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1531,2019-07-31,1043,Taylor,Johnson,1948-01-19,511.89,199.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
275,2019-11-30,1008,Christopher,Perez,1960-11-07,491.23,196.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1481,2018-05-31,1042,Tammy,Fowler,1988-12-09,503.0,197.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
578,2018-02-28,1017,Jesse,Boyd,1980-12-11,498.52,201.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
393,2020-09-30,1011,David,Chavez,1976-03-17,495.25,207.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1756,2020-04-30,1049,Tyler,Jones,1949-12-23,489.44,204.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
221,2018-05-31,1007,Christopher,Nguyen,1967-06-18,516.17,198.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
235,2019-07-31,1007,Christopher,Nguyen,1967-06-18,498.8,193.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
35,2020-11-30,1001,Alexandra,Taylor,1954-07-27,493.29,203.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
86,2019-02-28,1003,Brenda,Young,1961-08-14,501.19,190.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
748,2020-04-30,1021,Joseph,Martin,1956-08-25,500.04,198.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
157,2019-01-31,1005,Brittany,Dean,1987-10-25,498.64,208.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1133,2019-05-31,1032,Michael,Jones,1950-09-11,522.35,196.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1291,2020-07-31,1036,Rachel,Murphy,1967-10-17,506.68,201.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1255,2020-07-31,1035,Natalie,Dunn,1982-10-06,490.02,195.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
364,2018-04-30,1011,David,Chavez,1976-03-17,503.52,196.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1070,2020-02-29,1030,Melissa,Ryan,1982-02-09,491.44,197.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1100,2019-08-31,1031,Melissa,Smith,1946-04-06,503.46,199.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
381,2019-09-30,1011,David,Chavez,1976-03-17,508.53,206.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1637,2019-05-31,1046,Tim,Beasley,1950-08-16,503.75,199.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1198,2018-10-31,1034,Michele,Rice,1981-06-02,485.51,196.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
511,2018-07-31,1015,Jacqueline,Sanford,1959-08-25,516.94,202.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
68,2020-08-31,1002,Ashley,Blanchard,1949-04-10,515.2,190.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1605,2019-09-30,1045,Tiffany,Nelson,1963-12-05,491.53,200.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1091,2018-11-30,1031,Melissa,Smith,1946-04-06,513.88,194.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1012,2018-04-30,1029,Melissa,Kelley,1982-09-22,486.48,199.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1060,2019-04-30,1030,Melissa,Ryan,1982-02-09,501.91,196.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1155,2018-03-31,1033,Michael,Hudson,1984-03-27,496.42,187.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
896,2020-08-31,1025,Kristin,Bennett,1971-01-29,505.78,200.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
473,2018-05-31,1014,Isaiah,Rodriguez,1952-09-11,498.01,199.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1270,2018-10-31,1036,Rachel,Murphy,1967-10-17,502.19,200.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
394,2020-10-31,1011,David,Chavez,1976-03-17,504.78,216.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1624,2018-04-30,1046,Tim,Beasley,1950-08-16,489.32,194.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1638,2019-06-30,1046,Tim,Beasley,1950-08-16,499.78,188.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1208,2019-08-31,1034,Michele,Rice,1981-06-02,494.51,202.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1596,2018-12-31,1045,Tiffany,Nelson,1963-12-05,481.88,198.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
348,2019-12-31,1010,David,Duncan,1984-04-23,498.26,215.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
75,2018-03-31,1003,Brenda,Young,1961-08-14,503.16,192.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
330,2018-06-30,1010,David,Duncan,1984-04-23,511.55,210.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1454,2019-02-28,1041,Sarah,James,1971-05-10,498.12,199.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
957,2019-09-30,1027,Mary,Wong,1989-07-22,510.08,204.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
